"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Aug 3, 04:00 am",24,0.5,0,0,0,0,0,-14.4056,59.347,0,0,0,0,0,0,0
"Aug 3, 05:00 am",24,0.5,0,0,0,0,0,-2.75079,67.7725,0,0,0,0,0,0,0
"Aug 3, 06:00 am",26,0.6,60,176,88,180,20,9.11782,75.0546,0.00791042,26.9992,31.6904,30,28.1483,8.12946,0.431089
"Aug 3, 07:00 am",28,0.7,128,414,282,180,20,21.8079,81.8241,0.0404173,27.628,32.7652,30,36.3455,10.5705,1.83077
"Aug 3, 08:00 am",29,0.5,170,556,487,180,20,34.7566,88.7383,0.0705905,26.9336,32.5383,30,45.6833,9.88797,3.63644
"Aug 3, 09:00 am",30,0.3,198,641,673,180,20,47.7423,96.7836,0.0726188,25.7679,31.7758,30,55.5581,7.0672,5.32351
"Aug 3, 10:00 am",31,0.5,216,691,818,180,20,60.4477,108.18,0.0682814,25.104,31.404,30,60.847,5.35929,6.6136
"Aug 3, 11:00 am",32,0.8,396,463,837,180,20,71.9043,130.13,0.0742405,25.2006,31.5265,30,60.18,5.66403,6.72354
"Aug 3, 12:00 pm",33,1.1,341,548,877,180,20,77.559,182.591,0.0789085,25.1652,31.577,30,60.5015,5.71346,7.10215
"Aug 3, 01:00 pm",33,1.2,467,246,700,180,20,71.0983,232.308,0.0833966,25.9912,32.0453,30,54.0943,7.66665,5.52132
"Aug 3, 02:00 pm",33,1.4,367,387,700,180,20,59.458,252.857,0.0883556,26.1461,32.202,30,52.9962,8.18924,5.52598
"Aug 3, 03:00 pm",32,1.5,201,629,658,180,20,46.705,263.833,0.0923079,26.5077,32.4861,30,50.2418,9.18461,5.19166
"Aug 3, 04:00 pm",31,1.5,168,546,471,180,20,33.7051,271.728,0.0723125,27.2232,32.791,30,43.4548,10.5085,3.49389
"Aug 3, 05:00 pm",30,1.2,137,180,201,180,20,20.7568,278.593,0.0288343,27.4301,32.4361,30,35.3514,10.3983,1.36337
"Aug 3, 06:00 pm",28,1,33,0,33,180,20,8.08543,285.37,0.00218448,26.0312,30.6303,30,28.9744,4.55923,0.238358
"Aug 3, 07:00 pm",27,1.2,0,0,0,0,0,-3.7733,292.705,0,0,0,0,0,0,0
"Aug 3, 08:00 pm",27,1.2,0,0,0,0,0,-15.3874,301.236,0,0,0,0,0,0,0
"Aug 3, 09:00 pm",26,1.1,0,0,0,0,0,-25.8771,311.72,0,0,0,0,0,0,0
"Aug 3, 10:00 pm",26,0.9,0,0,0,0,0,-34.5625,325.013,0,0,0,0,0,0,0
"Aug 3, 11:00 pm",26,0.7,0,0,0,0,0,-40.4523,341.644,0,0,0,0,0,0,0
"Aug 4, 12:00 am",25,0.6,0,0,0,0,0,-42.4703,0.779359,0,0,0,0,0,0,0
"Aug 4, 01:00 am",25,0.5,0,0,0,0,0,-40.1351,19.8035,0,0,0,0,0,0,0
"Aug 4, 02:00 am",25,0.5,0,0,0,0,0,-33.9977,36.1934,0,0,0,0,0,0,0
"Aug 4, 03:00 am",25,0.5,0,0,0,0,0,-25.1472,49.2564,0,0,0,0,0,0,0
