"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"May 29, 05:00 am",16,2.2,45,403,106,180,20,8.77172,69.0081,0.00689205,28.1814,32.7876,30,17.0426,9.91597,0.289329
"May 29, 06:00 am",19,2.7,77,649,296,180,20,19.7653,77.7864,0.0418899,29.3034,34.3481,30,24.0138,11.5615,1.59102
"May 29, 07:00 am",21,2.6,98,770,497,180,20,31.1691,86.6557,0.0908237,28.9895,34.5452,30,31.2747,12.7737,3.52113
"May 29, 08:00 am",24,2.6,111,846,685,180,20,42.6822,96.5078,0.127567,28.0838,34.0932,30,39.2253,12.1762,5.35582
"May 29, 09:00 am",27,2.8,288,611,782,180,20,53.9247,108.98,0.137313,27.4125,33.6456,30,44.2952,11.1254,6.29253
"May 29, 10:00 am",28,3,420,481,853,180,20,64.1051,127.739,0.143909,27.1271,33.5002,30,46.4178,10.564,6.8961
"May 29, 11:00 am",29,3.2,485,382,847,180,20,71.0435,160.128,0.141114,27.0904,33.4441,30,46.6716,10.4335,6.81131
"May 29, 12:00 pm",30,3.6,462,375,817,180,20,70.6684,203.495,0.138066,27.1802,33.4783,30,45.9967,10.5882,6.56765
"May 29, 01:00 pm",29,4,469,188,638,180,20,63.2922,234.392,0.115398,27.8738,33.7939,30,40.4867,11.6025,4.97309
"May 29, 02:00 pm",28,4.4,405,196,562,180,20,52.9654,252.356,0.104854,28.2368,34.0011,30,37.4445,12.1346,4.33515
"May 29, 03:00 pm",26,4.4,317,113,393,180,20,41.6822,264.496,0.0738126,28.6815,34.0932,30,32.3835,12.6433,2.9286
"May 29, 04:00 pm",25,3.3,223,195,321,180,20,30.1731,274.216,0.0583552,28.6732,33.9275,30,30.951,12.6079,2.31708
