"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Jun 6, 02:00 pm",15,2.7,188,6,193,180,20,56.1839,253.761,0.0380184,29.9079,34.8872,30,19.0226,13.4339,1.40366
"Jun 6, 03:00 pm",15,2.7,189,5,193,180,20,44.5353,265.559,0.0380582,29.9117,34.8917,30,19.0028,13.5343,1.40492
"Jun 6, 04:00 pm",14,2.7,196,22,209,180,20,32.7017,274.757,0.0413723,30.1051,35.1129,30.1051,18.2899,13.7545,1.517
"Jun 6, 05:00 pm",13,2.6,137,54,156,180,20,21.0174,283.05,0.0296547,30.0444,34.9254,30.0444,16.1539,13.635,1.08905
"Jun 6, 06:00 pm",12,2.4,22,0,22,180,20,9.74923,291.311,0.00374541,28.0852,32.6085,30,12.4799,11.7448,0.159617
"Jun 6, 07:00 pm",12,2.2,0,0,0,0,0,-0.453811,300.143,0,0,0,0,0,0,0
"Jun 6, 08:00 pm",12,2.1,0,0,0,0,0,-10.1511,310.067,0,0,0,0,0,0,0
"Jun 6, 09:00 pm",11,2.1,0,0,0,0,0,-18.4199,321.547,0,0,0,0,0,0,0
"Jun 6, 10:00 pm",11,2.1,0,0,0,0,0,-24.6751,334.873,0,0,0,0,0,0,0
"Jun 6, 11:00 pm",11,2.2,0,0,0,0,0,-28.2733,349.876,0,0,0,0,0,0,0
"Jun 7, 12:00 am",11,2.2,0,0,0,0,0,-28.7289,5.69856,0,0,0,0,0,0,0
"Jun 7, 01:00 am",11,2.2,0,0,0,0,0,-25.9728,21.0447,0,0,0,0,0,0,0
"Jun 7, 02:00 am",11,2.2,0,0,0,0,0,-20.3959,34.8811,0,0,0,0,0,0,0
"Jun 7, 03:00 am",11,2.1,0,0,0,0,0,-12.6253,46.858,0,0,0,0,0,0,0
"Jun 7, 04:00 am",11,2,0,0,0,0,0,-3.27526,57.1689,0,0,0,0,0,0,0
"Jun 7, 05:00 am",11,2.1,42,193,64,180,20,6.73096,66.2488,0.00609358,28.7565,33.3245,30,11.7879,12.2409,0.240181
"Jun 7, 06:00 am",13,2.1,88,488,237,180,20,17.8189,74.6046,0.0322297,29.982,34.8939,30,17.2424,11.7251,1.18641
"Jun 7, 07:00 am",14,1.8,207,128,270,180,20,29.4171,82.804,0.0526203,30.0302,35.1573,30.0302,20.5339,13.6516,1.93531
"Jun 7, 08:00 am",15,1.5,134,741,623,180,20,41.2396,91.6087,0.123135,29.0879,34.94,30,31.8357,13.2711,4.74501
"Jun 7, 09:00 am",16,1.4,239,621,736,180,20,52.9935,102.38,0.144021,28.4027,34.5255,30,37.167,12.6328,5.84937
"Jun 7, 10:00 am",17,1.5,167,812,898,180,20,64.1194,118.359,0.165745,27.6421,34.1106,30,42.7547,11.687,7.31715
"Jun 7, 11:00 am",18,1.8,168,833,965,180,20,72.887,148.398,0.174874,27.4401,34.0483,30,44.1503,11.3722,7.92523
"Jun 7, 12:00 pm",18,2.2,165,841,974,180,20,74.3281,198.594,0.182818,27.6812,34.3088,30,42.4084,11.7461,8.01417
