"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Nov 21, 08:00 pm",-1,1.2,0,0,0,0,0,-39.9071,282.472,0,0,0,0,0,0,0
"Nov 21, 09:00 pm",-2,1.2,0,0,0,0,0,-49.9033,296.714,0,0,0,0,0,0,0
"Nov 21, 10:00 pm",-2,1.4,0,0,0,0,0,-58.4622,316.283,0,0,0,0,0,0,0
"Nov 21, 11:00 pm",-2,1.5,0,0,0,0,0,-63.8095,344.089,0,0,0,0,0,0,0
"Nov 22, 12:00 am",-2,1.4,0,0,0,0,0,-63.7197,16.959,0,0,0,0,0,0,0
"Nov 22, 01:00 am",-2,1.2,0,0,0,0,0,-58.2427,44.507,0,0,0,0,0,0,0
"Nov 22, 02:00 am",-2,1.2,0,0,0,0,0,-49.6246,63.8686,0,0,0,0,0,0,0
"Nov 22, 03:00 am",-2,1.3,0,0,0,0,0,-39.6094,78,0,0,0,0,0,0,0
"Nov 22, 04:00 am",-2,1.2,0,0,0,0,0,-29.0832,89.4481,0,0,0,0,0,0,0
"Nov 22, 05:00 am",-2,1.1,0,0,0,0,0,-18.5277,99.7012,0,0,0,0,0,0,0
"Nov 22, 06:00 am",-2,1.1,0,0,0,0,0,-8.28278,109.668,0,0,0,0,0,0,0
"Nov 22, 07:00 am",-1,1.4,0,0,0,180,20,1.19746,119.988,0,0,0,0,0,0,0
"Nov 22, 08:00 am",0,2,45,0,45,180,20,9.48153,131.173,0.00936799,30.8823,35.4566,30.8823,1.09023,13.977,0.33367
"Nov 22, 09:00 am",0,2.3,23,0,23,180,20,16.6194,143.609,0.00462154,30.0826,34.5744,30.0826,0.513147,13.8611,0.169046
"Nov 22, 10:00 am",1,2.1,113,0,113,180,20,21.8234,157.46,0.0249245,31.6629,36.4286,31.6629,3.73321,14.5867,0.866002
"Nov 22, 11:00 am",2,1.7,129,0,129,180,20,24.5669,172.481,0.0283745,31.5651,36.3746,31.5651,5.39569,14.5108,0.989245
"Nov 22, 12:00 pm",3,1.2,136,0,136,180,20,24.5175,187.956,0.0299262,31.3847,36.2191,31.3847,7.03507,14.4345,1.04972
