"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Apr 9, 02:00 am",4,2.7,0,0,0,0,0,-36.2929,32.8321,0,0,0,0,0,0,0
"Apr 9, 03:00 am",4,2.7,0,0,0,0,0,-28.7742,48.1818,0,0,0,0,0,0,0
"Apr 9, 04:00 am",3,2.5,0,0,0,0,0,-19.3679,60.8761,0,0,0,0,0,0,0
"Apr 9, 05:00 am",3,2.4,0,0,0,0,0,-8.80469,71.7091,0,0,0,0,0,0,0
"Apr 9, 06:00 am",4,2.9,14,152,19,180,20,2.16147,81.503,0.00172144,28.3115,32.736,30,4.26023,8.28473,0.0712015
"Apr 9, 07:00 am",6,3.1,54,610,195,180,20,13.421,91.0202,0.0353628,31.1635,36.0669,31.1635,9.80798,11.8949,1.24995
"Apr 9, 08:00 am",10,2.7,77,782,405,180,20,24.8553,101.058,0.093462,30.6471,36.1332,30.6471,19.6437,13.7789,3.36803
"Apr 9, 09:00 am",13,2.7,92,867,600,180,20,35.8831,112.635,0.143409,29.7024,35.6901,30,27.8617,13.8115,5.35346
"Apr 9, 10:00 am",16,2.7,104,909,757,180,20,45.8881,127.243,0.173987,28.7374,35.0944,30,34.9581,13.1452,6.87018
"Apr 9, 11:00 am",18,2.4,107,939,865,180,20,53.788,146.893,0.184824,27.8731,34.4773,30,41.0456,12.1278,7.91507
"Apr 9, 12:00 pm",19,2.3,108,950,913,180,20,57.8481,172.518,0.185891,27.4721,34.1819,30,43.8428,11.5279,8.37227
"Apr 9, 01:00 pm",20,2.3,126,912,888,180,20,56.5837,200.049,0.179378,27.4435,34.096,30,44.0952,11.4682,8.11916
"Apr 9, 02:00 pm",21,2.3,255,595,714,180,20,50.5176,223.046,0.151267,28.0057,34.2594,30,40.1069,12.1814,6.39671
"Apr 9, 03:00 pm",21,2.1,122,831,672,180,20,41.4782,240.125,0.144493,28.0429,34.2246,30,39.7757,12.331,6.08723
"Apr 9, 04:00 pm",20,1.7,99,780,500,180,20,30.9136,253.121,0.109491,28.6219,34.3891,30,34.7877,12.8579,4.36475
"Apr 9, 05:00 pm",18,1.3,80,646,297,180,20,19.6519,263.852,0.0602331,29.2442,34.4834,30,27.0111,12.5319,2.29664
"Apr 9, 06:00 pm",16,1.2,45,371,98,180,20,8.20758,273.559,0.0126967,28.7151,33.4143,30,18.4136,9.54729,0.502351
"Apr 9, 07:00 pm",14,1.4,0,0,0,0,0,-2.72487,283.13,0,0,0,0,0,0,0
"Apr 9, 08:00 pm",13,1.6,0,0,0,0,0,-13.658,293.328,0,0,0,0,0,0,0
"Apr 9, 09:00 pm",11,1.7,0,0,0,0,0,-23.7172,304.933,0,0,0,0,0,0,0
"Apr 9, 10:00 pm",11,1.8,0,0,0,0,0,-32.3024,318.773,0,0,0,0,0,0,0
"Apr 9, 11:00 pm",10,1.7,0,0,0,0,0,-38.5681,335.466,0,0,0,0,0,0,0
"Apr 10, 12:00 am",9,1.7,0,0,0,0,0,-41.5389,354.687,0,0,0,0,0,0,0
"Apr 10, 01:00 am",9,1.7,0,0,0,0,0,-40.5877,14.5645,0,0,0,0,0,0,0
"Apr 10, 02:00 am",9,1.8,0,0,0,0,0,-35.9287,32.7139,0,0,0,0,0,0,0
