"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Dec 8, 02:00 pm",1,4.1,155,17,162,180,20,24.4096,212.362,0.0376409,32.0894,36.9772,32.0894,3.91814,14.7693,1.29037
"Dec 8, 03:00 pm",0,3.1,89,0,89,180,20,16.8002,224.685,0.0195996,31.6703,36.3713,31.6703,1.79119,14.6111,0.680569
"Dec 8, 04:00 pm",-1,1.7,40,494,104,180,20,7.51001,235.1,0.0428092,32.1293,37.0681,32.1293,4.55795,13.0296,1.46589
"Dec 8, 05:00 pm",-2,0.9,0,0,0,0,0,-2.58133,244.058,0,0,0,0,0,0,0
"Dec 8, 06:00 pm",-3,0.8,0,0,0,0,0,-13.9103,252.076,0,0,0,0,0,0,0
"Dec 8, 07:00 pm",-3,0.6,0,0,0,0,0,-25.7509,259.692,0,0,0,0,0,0,0
"Dec 8, 08:00 pm",-3,0.8,0,0,0,0,0,-37.8821,267.555,0,0,0,0,0,0,0
"Dec 8, 09:00 pm",-3,1,0,0,0,0,0,-50.0794,276.731,0,0,0,0,0,0,0
"Dec 8, 10:00 pm",-3,1.1,0,0,0,0,0,-61.9724,289.701,0,0,0,0,0,0,0
"Dec 8, 11:00 pm",-4,1.3,0,0,0,0,0,-72.432,314.368,0,0,0,0,0,0,0
"Dec 9, 12:00 am",-5,1.6,0,0,0,0,0,-76.7187,7.90059,0,0,0,0,0,0,0
"Dec 9, 01:00 am",-6,2.1,0,0,0,0,0,-70.0942,53.8713,0,0,0,0,0,0,0
"Dec 9, 02:00 am",-6,2.5,0,0,0,0,0,-59.0604,74.2022,0,0,0,0,0,0,0
"Dec 9, 03:00 am",-7,2.7,0,0,0,0,0,-47.0385,85.8215,0,0,0,0,0,0,0
"Dec 9, 04:00 am",-7,2.9,0,0,0,0,0,-34.8367,94.5238,0,0,0,0,0,0,0
"Dec 9, 05:00 am",-7,3.1,0,0,0,0,0,-22.764,102.253,0,0,0,0,0,0,0
"Dec 9, 06:00 am",-7,3.1,0,0,0,0,0,-11.0362,109.919,0,0,0,0,0,0,0
"Dec 9, 07:00 am",-6,3.4,0,0,0,0,0,0.224071,118.126,0,0,0,0,0,0,0
"Dec 9, 08:00 am",-5,4,50,0,50,180,20,9.91438,127.403,0.0108306,31.8482,36.4151,31.8482,-4.13116,14.4434,0.373598
"Dec 9, 09:00 am",-4,4.5,133,135,177,180,20,18.8367,138.26,0.0520003,33.026,38.012,33.026,-0.30078,15.2416,1.73048
"Dec 9, 10:00 am",-4,4.5,184,61,210,180,20,25.8985,151.099,0.0553441,33.0495,38.0654,33.0495,-0.0594716,15.2225,1.84058
"Dec 9, 11:00 am",-3,4.4,203,32,219,180,20,30.3815,165.922,0.0551216,32.8892,37.911,32.8892,1.01699,15.0566,1.8425
"Dec 9, 12:00 pm",-3,4.3,229,64,263,180,20,31.6704,181.976,0.0681307,32.9307,38.0688,32.9307,2.02115,15.0979,2.27507
"Dec 9, 01:00 pm",-3,4.1,223,132,288,180,20,29.5566,197.843,0.0809137,32.9106,38.1625,32.9106,3.10579,15.182,2.70438
